"","OBJECTID","SiteID","Day","Month","Year","Species","Count"
"4100",36853,"WLO-LE_B1",24,4,2000,"ABDU",20
"4101",36854,"WLO-LE_B1",18,12,2001,"ABDU",161
"4102",36855,"WLO-LE_B1",9,4,2001,"ABDU",62
"4103",36856,"WLO-LE_B1",17,10,2001,"ABDU",339
"4104",36857,"WLO-LE_B1",25,11,2001,"ABDU",449
"4105",36858,"WLO-LE_B1",24,4,2001,"ABDU",2
"4106",36859,"WLO-LE_B1",1,4,2001,"ABDU",257
"4107",36860,"WLO-LE_B1",22,3,2001,"ABDU",351
"4108",36861,"WLO-LE_B1",17,9,2001,"ABDU",49
"4109",36862,"WLO-LE_B1",13,3,2001,"ABDU",102
"4110",36863,"WLO-LE_B1",27,9,2001,"ABDU",93
"4111",36864,"WLO-LE_B1",28,10,2001,"ABDU",334
"4112",36865,"WLO-LE_B1",11,11,2001,"ABDU",397
"4113",36866,"WLO-LE_B1",13,3,2002,"ABDU",541
"4114",36867,"WLO-LE_B1",30,10,2002,"ABDU",397
"4115",36868,"WLO-LE_B1",10,10,2002,"ABDU",237
"4116",36869,"WLO-LE_B1",4,3,2002,"ABDU",129
"4117",36870,"WLO-LE_B1",4,12,2002,"ABDU",125
"4118",36871,"WLO-LE_B1",18,11,2002,"ABDU",921
"4119",36872,"WLO-LE_B1",10,4,2002,"ABDU",295
"4120",36873,"WLO-LE_B1",24,3,2002,"ABDU",374
"4121",36874,"WLO-LE_B1",10,11,2003,"ABDU",394
"4122",36875,"WLO-LE_B1",19,12,2003,"ABDU",6
"4123",36876,"WLO-LE_B1",2,5,2003,"ABDU",29
"4124",36877,"WLO-LE_B1",17,3,2003,"ABDU",42
"4125",36878,"WLO-LE_B1",11,4,2003,"ABDU",77
"4126",36879,"WLO-LE_B1",23,10,2003,"ABDU",578
"4127",36880,"WLO-LE_B1",31,3,2003,"ABDU",89
"4128",36881,"WLO-LE_B1",14,10,2003,"ABDU",311
"4129",36882,"WLO-LE_B1",19,11,2003,"ABDU",150
"4130",36883,"WLO-LE_B1",24,3,2003,"ABDU",111
"4131",36884,"WLO-LE_B1",18,9,2003,"ABDU",435
"4132",38928,"WLO-LE_B2",1,2,1971,"ABDU",598
"4133",38929,"WLO-LE_B2",16,12,1971,"ABDU",7
"4134",38930,"WLO-LE_B2",27,3,1971,"ABDU",172
"4135",38931,"WLO-LE_B2",27,3,1972,"ABDU",136
"4136",38932,"WLO-LE_B2",5,1,1972,"ABDU",180
"4137",38933,"WLO-LE_B2",17,9,1974,"ABDU",58
"4138",38934,"WLO-LE_B2",23,10,1974,"ABDU",12
"4139",38935,"WLO-LE_B2",4,12,1974,"ABDU",230
"4140",38936,"WLO-LE_B2",10,10,1974,"ABDU",3
"4141",38937,"WLO-LE_B2",18,12,1974,"ABDU",7
"4142",38938,"WLO-LE_B2",26,9,1974,"ABDU",12
"4143",38939,"WLO-LE_B2",23,10,1975,"ABDU",12
"4144",38940,"WLO-LE_B2",11,4,1975,"ABDU",4
"4145",38941,"WLO-LE_B2",2,1,1975,"ABDU",29
"4146",38942,"WLO-LE_B2",30,8,1975,"ABDU",5
"4147",38943,"WLO-LE_B2",26,9,1975,"ABDU",12
"4148",38944,"WLO-LE_B2",20,2,1975,"ABDU",1
"4149",38945,"WLO-LE_B2",4,12,1975,"ABDU",254
"4150",38946,"WLO-LE_B2",5,3,1975,"ABDU",3
"4151",38947,"WLO-LE_B2",20,3,1975,"ABDU",2
"4152",38948,"WLO-LE_B2",10,10,1975,"ABDU",3
"4153",38949,"WLO-LE_B2",5,12,1978,"ABDU",5
"4154",38950,"WLO-LE_B2",1,9,1978,"ABDU",3
"4155",38951,"WLO-LE_B2",13,10,1978,"ABDU",10
"4156",38952,"WLO-LE_B2",22,9,1978,"ABDU",57
"4157",38953,"WLO-LE_B2",26,10,1978,"ABDU",3
"4158",38954,"WLO-LE_B2",14,11,1978,"ABDU",30
"4159",38955,"WLO-LE_B2",5,12,1979,"ABDU",5
"4160",38956,"WLO-LE_B2",14,11,1979,"ABDU",30
"4161",38957,"WLO-LE_B2",26,10,1979,"ABDU",3
"4162",38958,"WLO-LE_B2",23,3,1979,"ABDU",84
"4163",38959,"WLO-LE_B2",13,10,1979,"ABDU",10
"4164",38960,"WLO-LE_B2",3,4,1979,"ABDU",22
"4165",38961,"WLO-LE_B2",22,9,1979,"ABDU",57
"4166",38962,"WLO-LE_B2",1,9,1979,"ABDU",3
"4167",38963,"WLO-LE_B2",18,10,1984,"ABDU",10
"4168",38964,"WLO-LE_B2",26,3,1984,"ABDU",377
"4169",38965,"WLO-LE_B2",9,4,1984,"ABDU",9
"4170",38966,"WLO-LE_B2",27,9,1984,"ABDU",1
"4171",38967,"WLO-LE_B2",25,10,1984,"ABDU",11
"4172",38968,"WLO-LE_B2",5,12,1984,"ABDU",11
"4173",38969,"WLO-LE_B2",9,1,1985,"ABDU",125
"4174",38970,"WLO-LE_B2",2,4,1987,"ABDU",14
"4175",38971,"WLO-LE_B2",1,9,1987,"ABDU",1
"4176",38972,"WLO-LE_B2",6,1,1987,"ABDU",25
"4177",38973,"WLO-LE_B2",23,11,1987,"ABDU",1
"4178",38974,"WLO-LE_B2",4,11,1987,"ABDU",4
"4179",38975,"WLO-LE_B2",14,12,1987,"ABDU",80
"4180",38976,"WLO-LE_B2",11,12,1987,"ABDU",2
"4181",38977,"WLO-LE_B2",7,1,1988,"ABDU",15
"4182",38978,"WLO-LE_B2",22,3,1988,"ABDU",8
"4183",38979,"WLO-LE_B2",5,4,1988,"ABDU",2
"4184",38980,"WLO-LE_B2",1,12,1991,"ABDU",112
"4185",38981,"WLO-LE_B2",17,11,1991,"ABDU",4
"4186",38982,"WLO-LE_B2",14,4,1991,"ABDU",30
"4187",38983,"WLO-LE_B2",4,12,1992,"ABDU",14
"4188",38984,"WLO-LE_B2",5,4,1992,"ABDU",6
"4189",38985,"WLO-LE_B2",19,11,1992,"ABDU",8
"4190",38986,"WLO-LE_B2",6,3,1992,"ABDU",25
"4191",38987,"WLO-LE_B2",12,10,1993,"ABDU",20
"4192",38988,"WLO-LE_B2",7,12,1993,"ABDU",24
"4193",38989,"WLO-LE_B2",15,11,1994,"ABDU",5
"4194",38990,"WLO-LE_B2",6,12,1994,"ABDU",105
"4195",38991,"WLO-LE_B2",2,11,1994,"ABDU",115
"4196",38992,"WLO-LE_B2",28,11,1995,"ABDU",221
"4197",38993,"WLO-LE_B2",13,12,1995,"ABDU",2
"4198",38994,"WLO-LE_B2",26,10,1995,"ABDU",30
"4199",38995,"WLO-LE_B2",9,11,1995,"ABDU",173
"4200",38996,"WLO-LE_B2",17,10,1996,"ABDU",65
"4201",38997,"WLO-LE_B2",28,11,1996,"ABDU",221
"4202",38998,"WLO-LE_B2",31,3,1996,"ABDU",62
"4203",38999,"WLO-LE_B2",13,12,1996,"ABDU",2
"4204",39000,"WLO-LE_B2",11,4,1996,"ABDU",4
"4205",39001,"WLO-LE_B2",6,3,1996,"ABDU",20
"4206",39002,"WLO-LE_B2",17,12,1998,"ABDU",15
"4207",39003,"WLO-LE_B2",8,10,1998,"ABDU",15
"4208",39004,"WLO-LE_B2",25,10,1998,"ABDU",162
"4209",39005,"WLO-LE_B2",10,12,1998,"ABDU",22
"4210",39006,"WLO-LE_B2",12,11,1998,"ABDU",107
"4211",39007,"WLO-LE_B2",19,11,1998,"ABDU",204
"4212",39008,"WLO-LE_B2",20,4,1998,"ABDU",2
"4213",39009,"WLO-LE_B2",24,9,1998,"ABDU",10
"4214",39010,"WLO-LE_B2",27,10,1998,"ABDU",10
"4215",39011,"WLO-LE_B2",3,11,1998,"ABDU",300
"4216",39012,"WLO-LE_B2",11,3,1998,"ABDU",32
"4217",39013,"WLO-LE_B2",6,4,1998,"ABDU",2
"4218",39014,"WLO-LE_B2",27,11,1998,"ABDU",41
"4219",39015,"WLO-LE_B2",25,3,1999,"ABDU",22
"4220",39016,"WLO-LE_B2",28,11,1999,"ABDU",82
"4221",39017,"WLO-LE_B2",17,12,1999,"ABDU",203
"4222",39018,"WLO-LE_B2",19,3,1999,"ABDU",2
"4223",39019,"WLO-LE_B2",3,5,1999,"ABDU",3
"4224",39020,"WLO-LE_B2",14,11,1999,"ABDU",51
"4225",39021,"WLO-LE_B2",5,11,2000,"ABDU",100
"4226",39022,"WLO-LE_B2",24,3,2000,"ABDU",4
"4227",39023,"WLO-LE_B2",22,10,2000,"ABDU",17
"4228",39024,"WLO-LE_B2",29,11,2000,"ABDU",91
"4229",39025,"WLO-LE_B2",8,10,2000,"ABDU",63
"4230",39026,"WLO-LE_B2",13,3,2000,"ABDU",425
"4231",39027,"WLO-LE_B2",3,3,2000,"ABDU",28
"4232",39028,"WLO-LE_B2",25,11,2001,"ABDU",100
"4233",39029,"WLO-LE_B2",1,4,2001,"ABDU",58
"4234",39030,"WLO-LE_B2",13,3,2001,"ABDU",22
"4235",39031,"WLO-LE_B2",22,3,2001,"ABDU",33
"4236",39032,"WLO-LE_B2",17,10,2001,"ABDU",2
"4237",39033,"WLO-LE_B2",9,4,2001,"ABDU",2
"4238",39034,"WLO-LE_B2",18,12,2001,"ABDU",104
"4239",39035,"WLO-LE_B2",11,11,2001,"ABDU",18
"4240",39036,"WLO-LE_B2",28,10,2001,"ABDU",2
"4241",39037,"WLO-LE_B2",10,10,2002,"ABDU",45
"4242",39038,"WLO-LE_B2",10,4,2002,"ABDU",157
"4243",39039,"WLO-LE_B2",30,10,2002,"ABDU",264
"4244",39040,"WLO-LE_B2",4,12,2002,"ABDU",270
"4245",39041,"WLO-LE_B2",13,3,2002,"ABDU",210
"4246",39042,"WLO-LE_B2",18,11,2002,"ABDU",80
"4247",39043,"WLO-LE_B2",24,3,2002,"ABDU",106
"4248",39044,"WLO-LE_B2",4,3,2002,"ABDU",39
"4249",39045,"WLO-LE_B2",19,12,2003,"ABDU",604
"4250",39046,"WLO-LE_B2",17,3,2003,"ABDU",10
"4251",39047,"WLO-LE_B2",11,4,2003,"ABDU",84
"4252",39048,"WLO-LE_B2",31,3,2003,"ABDU",18
"4253",39049,"WLO-LE_B2",14,10,2003,"ABDU",35
"4254",39050,"WLO-LE_B2",2,5,2003,"ABDU",50
"4255",39051,"WLO-LE_B2",19,11,2003,"ABDU",145
"4256",39052,"WLO-LE_B2",23,10,2003,"ABDU",106
"4257",39053,"WLO-LE_B2",18,9,2003,"ABDU",37
"4258",39054,"WLO-LE_B2",10,11,2003,"ABDU",334
"4259",39055,"WLO-LE_B2",24,3,2003,"ABDU",217
"4260",40955,"WLO-LE_B3",1,2,1971,"ABDU",30
"4261",40956,"WLO-LE_B3",30,9,1971,"ABDU",604
"4262",40957,"WLO-LE_B3",15,10,1971,"ABDU",1508
"4263",40958,"WLO-LE_B3",19,11,1971,"ABDU",5698
"4264",40959,"WLO-LE_B3",27,3,1971,"ABDU",1022
"4265",40960,"WLO-LE_B3",16,12,1971,"ABDU",2900
"4266",40961,"WLO-LE_B3",27,3,1972,"ABDU",1746
"4267",40962,"WLO-LE_B3",1,2,1972,"ABDU",30
"4268",40963,"WLO-LE_B3",5,1,1972,"ABDU",1896
"4269",40964,"WLO-LE_B3",22,11,1974,"ABDU",2881
"4270",40965,"WLO-LE_B3",4,12,1974,"ABDU",2393
"4271",40966,"WLO-LE_B3",4,11,1974,"ABDU",2953
"4272",40967,"WLO-LE_B3",26,9,1974,"ABDU",791
"4273",40968,"WLO-LE_B3",19,8,1974,"ABDU",5
"4274",40969,"WLO-LE_B3",10,10,1974,"ABDU",3339
"4275",40970,"WLO-LE_B3",23,10,1974,"ABDU",4561
"4276",40971,"WLO-LE_B3",18,12,1974,"ABDU",599
"4277",40972,"WLO-LE_B3",3,2,1975,"ABDU",50
"4278",40973,"WLO-LE_B3",2,1,1975,"ABDU",761
"4279",40974,"WLO-LE_B3",20,2,1975,"ABDU",21
"4280",40975,"WLO-LE_B3",9,5,1975,"ABDU",30
"4281",40976,"WLO-LE_B3",4,11,1975,"ABDU",3153
"4282",40977,"WLO-LE_B3",11,4,1975,"ABDU",3626
"4283",40978,"WLO-LE_B3",22,11,1975,"ABDU",2884
"4284",40979,"WLO-LE_B3",26,3,1975,"ABDU",2940
"4285",40980,"WLO-LE_B3",11,3,1975,"ABDU",1029
"4286",40981,"WLO-LE_B3",5,3,1975,"ABDU",276
"4287",40982,"WLO-LE_B3",30,8,1975,"ABDU",132
"4288",40983,"WLO-LE_B3",26,9,1975,"ABDU",1021
"4289",40984,"WLO-LE_B3",23,10,1975,"ABDU",4661
"4290",40985,"WLO-LE_B3",10,10,1975,"ABDU",3459
"4291",40986,"WLO-LE_B3",20,3,1975,"ABDU",800
"4292",40987,"WLO-LE_B3",4,12,1975,"ABDU",2497
"4293",40988,"WLO-LE_B3",1,9,1978,"ABDU",287
"4294",40989,"WLO-LE_B3",29,9,1978,"ABDU",1089
"4295",40990,"WLO-LE_B3",5,12,1978,"ABDU",3911
"4296",40991,"WLO-LE_B3",14,11,1978,"ABDU",7652
"4297",40992,"WLO-LE_B3",13,10,1978,"ABDU",7602
"4298",40993,"WLO-LE_B3",26,10,1978,"ABDU",13973
"4299",40994,"WLO-LE_B3",22,9,1978,"ABDU",1547
"4300",40995,"WLO-LE_B3",3,4,1979,"ABDU",397
"4301",40996,"WLO-LE_B3",31,5,1979,"ABDU",32
"4302",40997,"WLO-LE_B3",29,9,1979,"ABDU",1099
"4303",40998,"WLO-LE_B3",26,10,1979,"ABDU",14677
"4304",40999,"WLO-LE_B3",1,9,1979,"ABDU",287
"4305",41000,"WLO-LE_B3",14,11,1979,"ABDU",7882
"4306",41001,"WLO-LE_B3",25,4,1979,"ABDU",22
"4307",41002,"WLO-LE_B3",23,3,1979,"ABDU",700
"4308",41003,"WLO-LE_B3",22,9,1979,"ABDU",1617
"4309",41004,"WLO-LE_B3",5,12,1979,"ABDU",3816
"4310",41005,"WLO-LE_B3",13,10,1979,"ABDU",8067
"4311",41006,"WLO-LE_B3",27,9,1984,"ABDU",314
"4312",41007,"WLO-LE_B3",31,8,1984,"ABDU",38
"4313",41008,"WLO-LE_B3",22,2,1984,"ABDU",13
"4314",41009,"WLO-LE_B3",9,4,1984,"ABDU",12
"4315",41010,"WLO-LE_B3",8,11,1984,"ABDU",2711
"4316",41011,"WLO-LE_B3",19,9,1984,"ABDU",64
"4317",41012,"WLO-LE_B3",1,5,1984,"ABDU",7
"4318",41013,"WLO-LE_B3",5,12,1984,"ABDU",4556
"4319",41014,"WLO-LE_B3",25,10,1984,"ABDU",1712
"4320",41015,"WLO-LE_B3",18,10,1984,"ABDU",419
"4321",41016,"WLO-LE_B3",26,3,1984,"ABDU",144
"4322",41017,"WLO-LE_B3",9,1,1985,"ABDU",21
"4323",41018,"WLO-LE_B3",28,8,1986,"ABDU",47
"4324",41019,"WLO-LE_B3",24,9,1986,"ABDU",203
"4325",41020,"WLO-LE_B3",5,11,1986,"ABDU",1474
"4326",41021,"WLO-LE_B3",24,10,1986,"ABDU",1025
"4327",41022,"WLO-LE_B3",20,11,1986,"ABDU",859
"4328",41023,"WLO-LE_B3",7,10,1986,"ABDU",285
"4329",41024,"WLO-LE_B3",23,10,1987,"ABDU",2221
"4330",41025,"WLO-LE_B3",21,4,1987,"ABDU",4
"4331",41026,"WLO-LE_B3",1,9,1987,"ABDU",25
"4332",41027,"WLO-LE_B3",23,11,1987,"ABDU",2568
"4333",41028,"WLO-LE_B3",1,9,1987,"ABDU",160
"4334",41029,"WLO-LE_B3",2,4,1987,"ABDU",97
"4335",41030,"WLO-LE_B3",4,11,1987,"ABDU",1439
"4336",41031,"WLO-LE_B3",25,5,1987,"ABDU",4
"4337",41032,"WLO-LE_B3",16,3,1987,"ABDU",216
"4338",41033,"WLO-LE_B3",14,12,1987,"ABDU",2440
"4339",41034,"WLO-LE_B3",6,1,1987,"ABDU",62
"4340",41035,"WLO-LE_B3",13,10,1987,"ABDU",126
"4341",41036,"WLO-LE_B3",11,12,1987,"ABDU",546
"4342",41037,"WLO-LE_B3",8,3,1988,"ABDU",344
"4343",41038,"WLO-LE_B3",27,5,1988,"ABDU",6
"4344",41039,"WLO-LE_B3",5,4,1988,"ABDU",84
"4345",41040,"WLO-LE_B3",5,5,1988,"ABDU",10
"4346",41041,"WLO-LE_B3",22,3,1988,"ABDU",1503
"4347",41042,"WLO-LE_B3",23,4,1991,"ABDU",47
"4348",41043,"WLO-LE_B3",20,9,1991,"ABDU",369
"4349",41044,"WLO-LE_B3",7,4,1991,"ABDU",126
"4350",41045,"WLO-LE_B3",2,5,1991,"ABDU",1
"4351",41046,"WLO-LE_B3",20,3,1991,"ABDU",28
"4352",41047,"WLO-LE_B3",17,11,1991,"ABDU",2340
"4353",41048,"WLO-LE_B3",1,12,1991,"ABDU",2774
"4354",41049,"WLO-LE_B3",14,4,1991,"ABDU",96
"4355",41050,"WLO-LE_B3",13,10,1991,"ABDU",3175
"4356",41051,"WLO-LE_B3",4,12,1992,"ABDU",1836
"4357",41052,"WLO-LE_B3",19,12,1992,"ABDU",162
"4358",41053,"WLO-LE_B3",20,3,1992,"ABDU",846
"4359",41054,"WLO-LE_B3",5,4,1992,"ABDU",288
"4360",41055,"WLO-LE_B3",11,9,1992,"ABDU",81
"4361",41056,"WLO-LE_B3",6,3,1992,"ABDU",235
"4362",41057,"WLO-LE_B3",25,10,1992,"ABDU",606
"4363",41058,"WLO-LE_B3",23,4,1992,"ABDU",30
"4364",41059,"WLO-LE_B3",22,9,1992,"ABDU",127
"4365",41060,"WLO-LE_B3",19,11,1992,"ABDU",2008
"4366",41061,"WLO-LE_B3",3,5,1993,"ABDU",4
"4367",41062,"WLO-LE_B3",8,4,1993,"ABDU",194
"4368",41063,"WLO-LE_B3",16,9,1993,"ABDU",381
"4369",41064,"WLO-LE_B3",11,11,1993,"ABDU",4264
"4370",41065,"WLO-LE_B3",19,4,1993,"ABDU",15
"4371",41066,"WLO-LE_B3",7,12,1993,"ABDU",3232
"4372",41067,"WLO-LE_B3",12,10,1993,"ABDU",6397
"4373",41068,"WLO-LE_B3",26,10,1993,"ABDU",3181
"4374",41069,"WLO-LE_B3",30,3,1993,"ABDU",31
"4375",41070,"WLO-LE_B3",11,10,1994,"ABDU",1594
"4376",41071,"WLO-LE_B3",6,12,1994,"ABDU",3101
"4377",41072,"WLO-LE_B3",28,4,1994,"ABDU",7
"4378",41073,"WLO-LE_B3",15,4,1994,"ABDU",168
"4379",41074,"WLO-LE_B3",2,11,1994,"ABDU",2240
"4380",41075,"WLO-LE_B3",15,11,1994,"ABDU",4185
"4381",41076,"WLO-LE_B3",22,3,1994,"ABDU",100
"4382",41077,"WLO-LE_B3",20,9,1994,"ABDU",191
"4383",41078,"WLO-LE_B3",9,11,1995,"ABDU",6377
"4384",41079,"WLO-LE_B3",28,4,1995,"ABDU",18
"4385",41080,"WLO-LE_B3",1,10,1995,"ABDU",943
"4386",41081,"WLO-LE_B3",26,10,1995,"ABDU",6349
"4387",41082,"WLO-LE_B3",28,11,1995,"ABDU",2219
"4388",41083,"WLO-LE_B3",17,3,1995,"ABDU",690
"4389",41084,"WLO-LE_B3",31,3,1995,"ABDU",262
"4390",41085,"WLO-LE_B3",13,4,1995,"ABDU",204
"4391",41086,"WLO-LE_B3",17,10,1996,"ABDU",5195
"4392",41087,"WLO-LE_B3",6,3,1996,"ABDU",20
"4393",41088,"WLO-LE_B3",31,3,1996,"ABDU",523
"4394",41089,"WLO-LE_B3",11,4,1996,"ABDU",581
"4395",41090,"WLO-LE_B3",2,5,1996,"ABDU",6
"4396",41091,"WLO-LE_B3",1,10,1996,"ABDU",458
"4397",41092,"WLO-LE_B3",31,10,1996,"ABDU",4100
"4398",41093,"WLO-LE_B3",28,11,1996,"ABDU",2219
"4399",41094,"WLO-LE_B3",12,11,1998,"ABDU",5999
"4400",41095,"WLO-LE_B3",17,12,1998,"ABDU",5001
"4401",41096,"WLO-LE_B3",24,9,1998,"ABDU",878
"4402",41097,"WLO-LE_B3",23,3,1998,"ABDU",335
"4403",41098,"WLO-LE_B3",27,11,1998,"ABDU",4595
"4404",41099,"WLO-LE_B3",11,3,1998,"ABDU",79
"4405",41100,"WLO-LE_B3",20,4,1998,"ABDU",20
"4406",41101,"WLO-LE_B3",28,2,1998,"ABDU",70
"4407",41102,"WLO-LE_B3",19,11,1998,"ABDU",6864
"4408",41103,"WLO-LE_B3",10,12,1998,"ABDU",5568
"4409",41104,"WLO-LE_B3",27,10,1998,"ABDU",8220
"4410",41105,"WLO-LE_B3",25,10,1998,"ABDU",8270
"4411",41106,"WLO-LE_B3",3,11,1998,"ABDU",8981
"4412",41107,"WLO-LE_B3",8,10,1998,"ABDU",1651
"4413",41108,"WLO-LE_B3",6,4,1998,"ABDU",226
"4414",41109,"WLO-LE_B3",22,10,1998,"ABDU",2074
"4415",41110,"WLO-LE_B3",28,11,1999,"ABDU",2754
"4416",41111,"WLO-LE_B3",17,12,1999,"ABDU",2454
"4417",41112,"WLO-LE_B3",25,3,1999,"ABDU",316
"4418",41113,"WLO-LE_B3",10,10,1999,"ABDU",2801
"4419",41114,"WLO-LE_B3",31,10,1999,"ABDU",5856
"4420",41115,"WLO-LE_B3",3,5,1999,"ABDU",10
"4421",41116,"WLO-LE_B3",14,11,1999,"ABDU",6332
"4422",41117,"WLO-LE_B3",8,4,1999,"ABDU",255
"4423",41118,"WLO-LE_B3",19,3,1999,"ABDU",339
"4424",41119,"WLO-LE_B3",10,9,1999,"ABDU",160
"4425",41120,"WLO-LE_B3",5,11,2000,"ABDU",4067
"4426",41121,"WLO-LE_B3",22,10,2000,"ABDU",2473
"4427",41122,"WLO-LE_B3",24,3,2000,"ABDU",499
"4428",41123,"WLO-LE_B3",13,3,2000,"ABDU",1416
"4429",41124,"WLO-LE_B3",24,4,2000,"ABDU",38
"4430",41125,"WLO-LE_B3",29,11,2000,"ABDU",1399
"4431",41126,"WLO-LE_B3",8,10,2000,"ABDU",294
"4432",41127,"WLO-LE_B3",15,9,2000,"ABDU",920
"4433",41128,"WLO-LE_B3",3,3,2000,"ABDU",1173
"4434",41129,"WLO-LE_B3",22,3,2001,"ABDU",591
"4435",41130,"WLO-LE_B3",17,10,2001,"ABDU",4646
"4436",41131,"WLO-LE_B3",28,10,2001,"ABDU",4341
"4437",41132,"WLO-LE_B3",24,4,2001,"ABDU",49
"4438",41133,"WLO-LE_B3",27,9,2001,"ABDU",1241
"4439",41134,"WLO-LE_B3",9,4,2001,"ABDU",338
"4440",41135,"WLO-LE_B3",18,12,2001,"ABDU",1700
"4441",41136,"WLO-LE_B3",25,11,2001,"ABDU",3096
"4442",41137,"WLO-LE_B3",11,11,2001,"ABDU",2232
"4443",41138,"WLO-LE_B3",1,4,2001,"ABDU",1230
"4444",41139,"WLO-LE_B3",13,3,2001,"ABDU",347
"4445",41140,"WLO-LE_B3",17,9,2001,"ABDU",271
"4446",41141,"WLO-LE_B3",18,9,2002,"ABDU",165
"4447",41142,"WLO-LE_B3",13,3,2002,"ABDU",785
"4448",41143,"WLO-LE_B3",10,4,2002,"ABDU",948
"4449",41144,"WLO-LE_B3",30,10,2002,"ABDU",4747
"4450",41145,"WLO-LE_B3",4,12,2002,"ABDU",418
"4451",41146,"WLO-LE_B3",10,10,2002,"ABDU",1541
"4452",41147,"WLO-LE_B3",24,3,2002,"ABDU",1251
"4453",41148,"WLO-LE_B3",4,3,2002,"ABDU",255
"4454",41149,"WLO-LE_B3",18,11,2002,"ABDU",4783
"4455",41150,"WLO-LE_B3",14,10,2003,"ABDU",2657
"4456",41151,"WLO-LE_B3",17,3,2003,"ABDU",8
"4457",41152,"WLO-LE_B3",24,3,2003,"ABDU",381
"4458",41153,"WLO-LE_B3",18,9,2003,"ABDU",972
"4459",41154,"WLO-LE_B3",2,5,2003,"ABDU",100
"4460",41155,"WLO-LE_B3",10,11,2003,"ABDU",5854
"4461",41156,"WLO-LE_B3",11,4,2003,"ABDU",591
"4462",41157,"WLO-LE_B3",31,3,2003,"ABDU",212
"4463",41158,"WLO-LE_B3",19,12,2003,"ABDU",201
"4464",41159,"WLO-LE_B3",23,10,2003,"ABDU",5458
"4465",41160,"WLO-LE_B3",19,11,2003,"ABDU",5591
"4466",44398,"WLO-LE_B4",16,12,1971,"ABDU",44
"4467",44399,"WLO-LE_B4",30,9,1971,"ABDU",951
"4468",44400,"WLO-LE_B4",15,10,1971,"ABDU",2194
"4469",44401,"WLO-LE_B4",19,11,1971,"ABDU",831
"4470",44402,"WLO-LE_B4",27,3,1971,"ABDU",2189
"4471",44403,"WLO-LE_B4",5,1,1972,"ABDU",100
"4472",44404,"WLO-LE_B4",27,3,1972,"ABDU",2189
"4473",44405,"WLO-LE_B4",17,9,1974,"ABDU",165
"4474",44406,"WLO-LE_B4",22,11,1974,"ABDU",312
"4475",44407,"WLO-LE_B4",19,8,1974,"ABDU",78
"4476",44408,"WLO-LE_B4",26,9,1974,"ABDU",366
"4477",44409,"WLO-LE_B4",4,12,1974,"ABDU",237
"4478",44410,"WLO-LE_B4",23,10,1974,"ABDU",2530
"4479",44411,"WLO-LE_B4",10,10,1974,"ABDU",1098
"4480",44412,"WLO-LE_B4",4,11,1974,"ABDU",1334
"4481",44413,"WLO-LE_B4",18,12,1974,"ABDU",154
"4482",44414,"WLO-LE_B4",2,1,1975,"ABDU",128
"4483",44415,"WLO-LE_B4",9,5,1975,"ABDU",1
"4484",44416,"WLO-LE_B4",26,3,1975,"ABDU",576
"4485",44417,"WLO-LE_B4",20,3,1975,"ABDU",134
"4486",44418,"WLO-LE_B4",3,2,1975,"ABDU",9
"4487",44419,"WLO-LE_B4",30,8,1975,"ABDU",16
"4488",44420,"WLO-LE_B4",23,10,1975,"ABDU",2491
"4489",44421,"WLO-LE_B4",20,2,1975,"ABDU",91
"4490",44422,"WLO-LE_B4",5,3,1975,"ABDU",335
"4491",44423,"WLO-LE_B4",26,9,1975,"ABDU",305
"4492",44424,"WLO-LE_B4",10,10,1975,"ABDU",1085
"4493",44425,"WLO-LE_B4",11,3,1975,"ABDU",79
"4494",44426,"WLO-LE_B4",11,4,1975,"ABDU",336
"4495",44427,"WLO-LE_B4",22,11,1975,"ABDU",308
"4496",44428,"WLO-LE_B4",4,12,1975,"ABDU",234
"4497",44429,"WLO-LE_B4",4,11,1975,"ABDU",1321
"4498",44430,"WLO-LE_B4",14,11,1978,"ABDU",1363
"4499",44431,"WLO-LE_B4",29,9,1978,"ABDU",103
"4500",44432,"WLO-LE_B4",13,10,1978,"ABDU",875
"4501",44433,"WLO-LE_B4",26,10,1978,"ABDU",706
"4502",44434,"WLO-LE_B4",5,12,1978,"ABDU",1218
"4503",44435,"WLO-LE_B4",1,9,1978,"ABDU",8
"4504",44436,"WLO-LE_B4",22,9,1978,"ABDU",207
"4505",44437,"WLO-LE_B4",29,9,1979,"ABDU",103
"4506",44438,"WLO-LE_B4",25,4,1979,"ABDU",10
"4507",44439,"WLO-LE_B4",14,11,1979,"ABDU",1387
"4508",44440,"WLO-LE_B4",13,10,1979,"ABDU",964
"4509",44441,"WLO-LE_B4",23,3,1979,"ABDU",66
"4510",44442,"WLO-LE_B4",1,9,1979,"ABDU",7
"4511",44443,"WLO-LE_B4",22,9,1979,"ABDU",197
"4512",44444,"WLO-LE_B4",26,10,1979,"ABDU",1697
"4513",44445,"WLO-LE_B4",31,5,1979,"ABDU",25
"4514",44446,"WLO-LE_B4",5,12,1979,"ABDU",1189
"4515",44447,"WLO-LE_B4",3,4,1979,"ABDU",28
"4516",44448,"WLO-LE_B4",5,12,1984,"ABDU",243
"4517",44449,"WLO-LE_B4",31,8,1984,"ABDU",25
"4518",44450,"WLO-LE_B4",26,3,1984,"ABDU",61
"4519",44451,"WLO-LE_B4",27,9,1984,"ABDU",77
